-0.353553 	-0.353553 	4.20425e-20 	0.0739144
-0.357632 	-0.357632 	-6.51847e-19 	0.103818
-0.365889 	-0.365889 	3.46945e-19 	0.0989281
-0.374345 	-0.374345 	2.42861e-18 	0.0948953
-0.382133 	-0.382133 	-1.73472e-18 	0.0917669
-0.386515 	-0.386515 	-7.96333e-18 	0.0636465
-0.387535 	-0.387535 	-9.13204e-18 	0.0616903
-0.392023 	-0.392023 	-8.8015e-18 	0.0893392
-0.397953 	-0.397953 	-9.50058e-18 	0.0876891
-0.400918 	-0.400918 	-1.03091e-17 	0.0876891
-0.402294 	-0.402294 	-1.0176e-17 	0.0876891
-0.403925 	-0.403925 	-9.59339e-18 	0.0604946
-0.407321 	-0.407321 	-9.42025e-18 	0.0601175
-0.409085 	-0.409085 	-9.62772e-18 	0.086871
-0.410612 	-0.410612 	-9.20978e-18 	0.086871
-0.413555 	-0.413555 	-8.77644e-18 	0.086871
-0.419794 	-0.419794 	-9.02056e-18 	0.0868764
-0.427702 	-0.427702 	-7.97973e-18 	0.0876645
-0.430789 	-0.430789 	-6.07168e-18 	0.0876645
-0.432641 	-0.432641 	-5.37779e-18 	0.0876645
-0.439448 	-0.439448 	-3.46945e-18 	0.0891733
-0.444506 	-0.444506 	-1.38778e-18 	0.0637301
-0.449788 	-0.449788 	-4.14717e-18 	0.066331
-0.457996 	-0.457996 	-5.2862e-18 	0.069497
-0.463301 	-0.463301 	-7.38403e-18 	0.0940276
-0.468712 	-0.468712 	-1.07553e-17 	0.0971866
-0.474146 	-0.474146 	-1.04083e-17 	0.0731339
-0.482011 	-0.482011 	-1.04083e-17 	0.077144
-0.493276 	-0.493276 	-1.17136e-17 	0.0814298
-0.504814 	-0.504814 	-1.29944e-17 	0.0858967
-0.51663 	-0.51663 	-1.13422e-17 	0.0904549
