-0.353553 	-0.353553 	4.20425e-20 	0.101825
-0.357632 	-0.357632 	-6.51847e-19 	0.134889
-0.365889 	-0.365889 	3.46945e-19 	0.129464
-0.374345 	-0.374345 	2.42861e-18 	0.125032
-0.382133 	-0.382133 	-1.73472e-18 	0.121655
-0.386515 	-0.386515 	-7.96333e-18 	0.0905034
-0.387535 	-0.387535 	-9.13204e-18 	0.0884644
-0.392023 	-0.392023 	-8.8015e-18 	0.119108
-0.397953 	-0.397953 	-9.50058e-18 	0.117477
-0.400918 	-0.400918 	-1.03091e-17 	0.117477
-0.402294 	-0.402294 	-1.0176e-17 	0.117477
-0.403925 	-0.403925 	-9.59339e-18 	0.087324
-0.407321 	-0.407321 	-9.42025e-18 	0.0871437
-0.409085 	-0.409085 	-9.62772e-18 	0.116818
-0.410612 	-0.410612 	-9.20978e-18 	0.116818
-0.413555 	-0.413555 	-8.77644e-18 	0.116818
-0.419794 	-0.419794 	-9.02056e-18 	0.117116
-0.427702 	-0.427702 	-7.97973e-18 	0.118318
-0.430789 	-0.430789 	-6.07168e-18 	0.118318
-0.432641 	-0.432641 	-5.37779e-18 	0.118318
-0.439448 	-0.439448 	-3.46945e-18 	0.120346
-0.444506 	-0.444506 	-1.38778e-18 	0.0921098
-0.449788 	-0.449788 	-4.14717e-18 	0.0953686
-0.457996 	-0.457996 	-5.2862e-18 	0.0992669
-0.463301 	-0.463301 	-7.38403e-18 	0.12649
-0.468712 	-0.468712 	-1.07553e-17 	0.130382
-0.474146 	-0.474146 	-1.04083e-17 	0.103692
-0.482011 	-0.482011 	-1.04083e-17 	0.108529
-0.493276 	-0.493276 	-1.17136e-17 	0.113665
-0.504814 	-0.504814 	-1.29944e-17 	0.118989
-0.51663 	-0.51663 	-1.13422e-17 	0.124399
